# Wordlist

# DATA
ID	DOCULECT	CONCEPT	VALUE	FORM	VARIANTS	NOTE
3255	Rupa	roof	jam-ʦʰɔŋ	jam-ʦʰɔŋ		
#
3259	Khoina	root	a-xĩː	a-xĩː		
3260	Jerigaon	root	i-hĩː	i-hĩː		
3261	Khoitam	root	a-hĩː	a-hĩː		
3262	Rahung	root	ə-hĩː	ə-hĩː		
3263	Rupa	root	ə-hĩː	ə-hĩː		
#
3265	Khispi	rope	tʰak	tʰak		
3266	Duhumbi	rope	tʰak	tʰak		
3267	Khoina	rope	ɕ-tʰɐk	ɕ-tʰɐk		
3268	Jerigaon	rope	s-tʰak	s-tʰak		
3269	Khoitam	rope	tʰak	tʰak		
3270	Rahung	rope	tʰak	tʰak		
3271	Rupa	rope	tʰak	tʰak		
3272	Shergaon	rope	tʰak	tʰak		
#
3273	Khispi	rot (vi)	ham	ham		
3274	Duhumbi	rot (vi)	ham	ham		
3275	Khoina	rot (vi)	xũː	xũː		
3276	Jerigaon	rot (vi)	hɔ̃ː(ŋ)	hɔ̃ː		
3277	Khoitam	rot (vi)	hũː(ŋ)	hũː		
3278	Rahung	rot (vi)	hũːŋ	hũːŋ		
3279	Rupa	rot (vi)	hũː	hũː		
3280	Shergaon	rot (vi)	hɔ̃ː	hɔ̃ː		
#
3281	Khispi	round, small object	bu	bu		
3282	Duhumbi	round, small object	bru	bru		
3283	Khoina	round, small object	lak a-byː	lak a-byː		
3285	Khoitam	round, small object	bɹɔː	bɹɔː		
3286	Rahung	round, small object	suk a-by	suk a-by		
3287	Rupa	round, small object	lak a-bryː	lak a-bryː		
3288	Shergaon	round, small object	lak a-bryː	lak a-bryː		
#
3291	Khoina	rub	nyŋ	nyŋ		
3292	Jerigaon	rub	nyŋ	nyŋ		
3294	Rahung	rub	nyŋ	nyŋ		
3295	Rupa	rub	nyŋ	nyŋ		
#
3297	Khispi	rub; sharpen	ʑin	ʑin		
3298	Duhumbi	rub; sharpen	ʑin	ʑin		
3299	Khoina	rub; sharpen	ʐyː	ʐyː		
3301	Khoitam	rub; sharpen	zyː	zyː		
3302	Rahung	rub; sharpen	zyː(j)	zyː		
3303	Rupa	rub; sharpen	zyː	zyː		
#
3307	Khoina	run	ʦɔː	ʦɔː		
3310	Rahung	run	ʨɛː	ʨɛː		
3311	Rupa	run	caː ~ ʨaː	caː 	 ʨaː	Variants
3312	Shergaon	run	ʨaː	ʨaː		
#
3313	Khispi	sago	nut	nut		
3314	Duhumbi	sago	nuk	nuk		
3315	Khoina	sago	nyk	nyk		
3316	Jerigaon	sago	nyk	nyk		
3317	Khoitam	sago	nyk	nyk		
3318	Rahung	sago	nyk	nyk		
3319	Rupa	sago	nyk	nyk		
3320	Shergaon	sago	nuk	nuk		
#
3321	Khispi	saliva	kʰa-ʨʰu	kʰa-ʨʰu		
3322	Duhumbi	saliva	kʰa-ʨʰuɹ	kʰa-ʨʰuɹ		
3323	Khoina	saliva	da-ʦʰĩː	da-ʦʰĩː		
3325	Khoitam	saliva	ta-zyː	ta-zyː		
3326	Rahung	saliva	ta-ʨʰyː	ta-ʨʰyː		
#
3329	Khispi	salt	ha	ha		
3330	Duhumbi	salt	ha	ha		
3331	Khoina	salt	hũː	hũː		
3332	Jerigaon	salt	huŋ	huŋ		
3333	Khoitam	salt	huŋ	huŋ		
3334	Rahung	salt	hũː(ŋ)	hũː		
3335	Rupa	salt	hũː(ŋ)	hũː		
3336	Shergaon	salt	huŋ	huŋ		
#
3337	Khispi	same, equal	ta-ba	ta-ba		
3338	Duhumbi	same, equal	taˀ-da-taˀ-da	taˀ-da-taˀ-da		
3339	Khoina	same, equal	a-tu	a-tu		
3341	Khoitam	same, equal	a-tu	a-tu		
3343	Rupa	same, equal	a-tu  ~ a-tu-tu	a-tu  	 a-tu-tu	Variants
#
3347	Khoina	sand	gɔ-pʰɐʰ	gɔ-pʰɐʰ		
3348	Jerigaon	sand	kʰ-pʰɐʰ ~ kʰ-fɐʰ	kʰ-pʰɐʰ 	 kʰ-fɐʰ	Variants
3349	Khoitam	sand	kʰə-pʰɔʰ	kʰə-pʰɔʰ		
3350	Rahung	sand	kʰə-bɔʰ	kʰə-bɔʰ		
#
3353	Khispi	say	in	in		
3354	Duhumbi	say	in	in		
3355	Khoina	say	ɛn	ɛn		
3356	Jerigaon	say	ɛn	ɛn		
3357	Khoitam	say	an	an		
3358	Rahung	say	an ~ ɛn	an 	 ɛn	Variants
3359	Rupa	say	an	an		
3360	Shergaon	say	an	an		
#
3361	Khispi	scratch1	dɔk	dɔk		
3362	Duhumbi	scratch1	dɔk	dɔk		
3363	Khoina	scratch1	dɔk	dɔk		
3367	Rupa	scratch1	dɔk	dɔk		
3368	Shergaon	scratch1	dɔk	dɔk		
#
3372	Jerigaon	scratch2	hø̃ː	hø̃ː		
3373	Khoitam	scratch2	hĩː	hĩː		
3374	Rahung	scratch2	hyː	hyː		
3375	Rupa	scratch2	hɔːŋ	hɔːŋ		
#
3377	Khispi	search	su	su		
3378	Duhumbi	search	su	su		
3379	Khoina	search	sɔː	sɔː		
3381	Khoitam	search	sɔː	sɔː		
3382	Rahung	search	soː	soː		
3383	Rupa	search	saw	saw		
#
3385	Khispi	see	aj	aj		
3386	Duhumbi	see	aj	aj		
3390	Rahung	see	ɔː	ɔː		
3391	Rupa	see	oː	oː		
3392	Shergaon	see	oː	oː		
#
3393	Khispi	seed	li	li		
3394	Duhumbi	seed	li	li		
3395	Khoina	seed	a-liː	a-liː		
3396	Jerigaon	seed	a-liː	a-liː		
3397	Khoitam	seed	a-riː	a-riː		
3398	Rahung	seed	a-liː	a-liː		
3399	Rupa	seed	a-liː	a-liː		
3400	Shergaon	seed	a-liː	a-liː		
#
3401	Khispi	serow	ɕa-li	ɕa-li		
3402	Duhumbi	serow	ɕa-ri	ɕa-ri		
3403	Khoina	serow	ʂə-raː	ʂə-raː		
3404	Jerigaon	serow	sə-rɛː	sə-rɛː		
3405	Khoitam	serow	sə-rɛː	sə-rɛː		
3406	Rahung	serow	sə-rɛː	sə-rɛː		
3407	Rupa	serow	sə-raː	sə-raː		
3408	Shergaon	serow	sə-raː	sə-raː		
#
3409	Khispi	settle	ʨʰak	ʨʰak		
3410	Duhumbi	settle	ʨʰak	ʨʰak		
3411	Khoina	settle	ʐɔ	ʐɔ		
3412	Jerigaon	settle	tɾɔk	tɾɔk		
3413	Khoitam	settle	ʨʰak	ʨʰak		
3414	Rahung	settle	ʨʰak	ʨʰak		
3415	Rupa	settle	ʦʰak ~ ʨʰak	ʦʰak 	 ʨʰak	Variants
3416	Shergaon	settle	ʨʰak	ʨʰak		
#
3417	Khispi	seven	ɕis	ɕis		
3418	Duhumbi	seven	ɕis	ɕis		
3419	Khoina	seven	ʂik	ʂik		
3420	Jerigaon	seven	sik	sik		
3421	Khoitam	seven	sik	sik		
3422	Rahung	seven	sik	sik		
3423	Rupa	seven	ɕit	ɕit		
3424	Shergaon	seven	ɕit	ɕit		
#
3425	Khispi	sew	ɕiŋ	ɕiŋ		
3426	Duhumbi	sew	ɕiŋ	ɕiŋ		
3428	Jerigaon	sew	ʨʰɛ̃ː	ʨʰɛ̃ː		
3429	Khoitam	sew	ʨʰĩː(ŋ)	ʨʰĩː		
3430	Rahung	sew	ʨʰĩː(ŋ)	ʨʰĩː		
#
3433	Khispi	shade	ʨʰap	ʨʰap		
3437	Khoitam	shade	ʨʰap	ʨʰap		
3439	Rupa	shade	ʨʰap	ʨʰap		
#
3441	Khispi	shake1	kʰa	kʰa		
3442	Duhumbi	shake1	kʰa	kʰa		
3445	Khoitam	shake1	kʰuː	kʰuː		
3446	Rahung	shake1	kʰuː	kʰuː		
3447	Rupa	shake1	kʰuː	kʰuː		
#
3449	Khispi	shake2	tʰup kʰin	tʰup kʰin		
3450	Duhumbi	shake2	kʰin	kʰin		
3451	Khoina	shake2	maŋ-kʰi kʰi	maŋ-kʰi kʰi		
3453	Khoitam	shake2	nam kri	nam kri		
3455	Rupa	shake2	nə-myː kʰi	nə-myː kʰi		
#
3457	Khispi	sharp1	u-ɕu ~ u-ɕaŋ	u-ɕu 	 u-ɕaŋ	Variants
3458	Duhumbi	sharp1	u-ʨʰu	u-ʨʰu		
3459	Khoina	sharp1	a-ʦʰɔ̃ː	a-ʦʰɔ̃ː		
3460	Jerigaon	sharp1	a-ʨʰɔː	a-ʨʰɔː		
3461	Khoitam	sharp1	a-ʨʰɔ̃ː	a-ʨʰɔ̃ː		
3462	Rahung	sharp1	a-ʨʰɔː ~ a-ʨʰoː	a-ʨʰɔː 	 a-ʨʰoː	Variants
3463	Rupa	sharp1	a-ʦʰaw ~ a-ʨʰaw	a-ʦʰaw 	 a-ʨʰaw	Variants
3464	Shergaon	sharp1	a-ʨʰaw	a-ʨʰaw		
#
3465	Khispi	sharp2	u-ɕu ~ u-ɕaŋ	u-ɕu 	 u-ɕaŋ	Variants
3466	Duhumbi	sharp2	u-ʨʰu	u-ʨʰu		
3467	Khoina	sharp2	a-ʦʰɔ̃ː	a-ʦʰɔ̃ː		
3468	Jerigaon	sharp2	a-ʨʰɔː	a-ʨʰɔː		
3469	Khoitam	sharp2	a-ʨʰɔ̃ː	a-ʨʰɔ̃ː		
3470	Rahung	sharp2	a-ʨʰɔː ~ a-ʨʰoː	a-ʨʰɔː 	 a-ʨʰoː	Variants
3471	Rupa	sharp2	a-ʨʰũː	a-ʨʰũː		
3472	Shergaon	sharp2	a-ʨʰaw	a-ʨʰaw		
#
3473	Khispi	sheep	ɕi-ki	ɕi-ki		
3474	Duhumbi	sheep	ɕa-kɛj	ɕa-kɛj		
3475	Khoina	sheep	ʂ-kʰaː	ʂ-kʰaː		
3476	Jerigaon	sheep	s-kʰɛː	s-kʰɛː		
3477	Khoitam	sheep	hɛ̃ː	hɛ̃ː		
3478	Rahung	sheep	s-kʰɛˀ ~ s-kɛˀ	s-kʰɛˀ 	 s-kɛˀ	Variants
3479	Rupa	sheep	s-kaː	s-kaː		
3480	Shergaon	sheep	s-kaː	s-kaː		
#
3482	Duhumbi	shelf	pʰaŋ-kaŋ	pʰaŋ-kaŋ		
3485	Khoitam	shelf	pʰaŋ	pʰaŋ		
3487	Rupa	shelf	pʰaŋ	pʰaŋ		
#
3505	Khispi	shoe, footwear	le-ham	le-ham		
3506	Duhumbi	shoe, footwear	le-ham	le-ham		
3511	Rupa	shoe, footwear	lə-lũː(ŋ)	lə-lũː		
#
3513	Khispi	shoot	dik	dik		
3514	Duhumbi	shoot	djɛk	djɛk		
3515	Khoina	shoot	ruk	ruk		
3516	Jerigaon	shoot	rɛk	rɛk		
3517	Khoitam	shoot	rɛk	rɛk		
3518	Rahung	shoot	rɛk	rɛk		
3519	Rupa	shoot	rɛk	rɛk		
3520	Shergaon	shoot	rɛk	rɛk		
#
3523	Khoina	short	a-tʰuŋ-du	a-tʰuŋ-du		
3524	Jerigaon	short	a-tʰuŋ-du	a-tʰuŋ-du		
3526	Rahung	short	a-tʰuŋ-du	a-tʰuŋ-du		
3527	Rupa	short	a-tʰuŋ-du	a-tʰuŋ-du		
3528	Shergaon	short	a-tʰuŋ-du	a-tʰuŋ-du		
#
3529	Khispi	shoulder	pʰak-tuŋ	pʰak-tuŋ		
3530	Duhumbi	shoulder	pʰak-tuŋ	pʰak-tuŋ		
3532	Jerigaon	shoulder	pʰa-nyŋ	pʰa-nyŋ		
3533	Khoitam	shoulder	jə-pʰak	jə-pʰak		
3534	Rahung	shoulder	ja-pʰak	ja-pʰak		
3535	Rupa	shoulder	lə-pʰak ~ lə-fak	lə-pʰak 	 lə-fak	Variants
3536	Shergaon	shoulder	lə-pʰak	lə-pʰak		
#
3537	Khispi	shy, ashamed (vi)	jɛn	jɛn		
3538	Duhumbi	shy, ashamed (vi)	jɛn	jɛn		
3539	Khoina	shy, ashamed (vi)	wɛn	wɛn		
3540	Jerigaon	shy, ashamed (vi)	wɛn	wɛn		
3541	Khoitam	shy, ashamed (vi)	wan	wan		
3542	Rahung	shy, ashamed (vi)	wɛn	wɛn		
3543	Rupa	shy, ashamed (vi)	wan	wan		
3544	Shergaon	shy, ashamed (vi)	wan	wan		
#
3545	Khispi	sick (vi)	na	na		
3546	Duhumbi	sick (vi)	na	na		
3547	Khoina	sick (vi)	ku-nu	ku-nu		
3548	Jerigaon	sick (vi)	nu ~ ku-nu	nu 	 ku-nu	Variants
3549	Khoitam	sick (vi)	ku-nu  ~ nuŋ	ku-nu  	 nuŋ	Variants
3550	Rahung	sick (vi)	nuŋ	nuŋ		
3551	Rupa	sick (vi)	nu ~ nuŋ	nu 	 nuŋ	Variants
3552	Shergaon	sick (vi)	nu	nu		
#
3553	Khispi	silver	ŋɔj ~ ŋuj	ŋɔj 	 ŋuj	Variants
3554	Duhumbi	silver	ŋɔj	ŋɔj		
3555	Khoina	silver	niŋ	niŋ		
3556	Jerigaon	silver	niŋ	niŋ		
3557	Khoitam	silver	niŋ	niŋ		
3558	Rahung	silver	niŋ	niŋ		
3559	Rupa	silver	ɲin ~ ɲiŋ	ɲin 	 ɲiŋ	Variants
3560	Shergaon	silver	ɲin	ɲin		
#
3561	Khispi	sing	tej	tej		
3562	Duhumbi	sing	tɛj	tɛj		
3563	Khoina	sing	taː	taː		
3564	Jerigaon	sing	tɛː	tɛː		
3565	Khoitam	sing	tɛ̰ː	tɛ̰ː		
3567	Rupa	sing	taː	taː		
#
3577	Khispi	sister, elder	a-wu	a-wu		
3578	Duhumbi	sister, elder	a-wu	a-wu		
3579	Khoina	sister, elder	a-byː	a-byː		
3580	Jerigaon	sister, elder	a-byː	a-byː		
#
3585	Khispi	sister, younger1	ɔ-nɔw-ma	ɔ-nɔw-ma		
3586	Duhumbi	sister, younger1	a-nuː  ~ ɔ-nɔw	a-nuː  	 ɔ-nɔw	Variants
3589	Khoitam	sister, younger1	a-num	a-num		
3590	Rahung	sister, younger1	a-num	a-num		
3591	Rupa	sister, younger1	a-nuː a-ʨan-du	a-nuː a-ʨan-du		
#
3596	Jerigaon	sister, younger2	mə-riŋ	mə-riŋ		
3597	Khoitam	sister, younger2	mə-riŋ	mə-riŋ		
3598	Rahung	sister, younger2	mə-riŋ	mə-riŋ		
3599	Rupa	sister, younger2	mə-riŋ	mə-riŋ		
3600	Shergaon	sister, younger2	mə-riŋ	mə-riŋ		
#
3569	Khispi	sister-in-law	a-ʑa	a-ʑa		
3570	Duhumbi	sister-in-law	a-ʑa	a-ʑa		
3571	Khoina	sister-in-law	a-ʐuː	a-ʐuː		
3572	Jerigaon	sister-in-law	a-zuː	a-zuː		
3573	Khoitam	sister-in-law	a-zuː	a-zuː		
3574	Rahung	sister-in-law	a-zuː	a-zuː		
3575	Rupa	sister-in-law	a-zuː ~ a-zuː-mat	a-zuː 	 a-zuː-mat	Variants
3576	Shergaon	sister-in-law	a-zuː-mat	a-zuː-mat		
#
3602	Duhumbi	sit	duŋ-ʥu	duŋ-ʥu		
3603	Khoina	sit	dyŋ	dyŋ		
3604	Jerigaon	sit	dyŋ	dyŋ		
3605	Khoitam	sit	dyŋ	dyŋ		
3606	Rahung	sit	dyŋ	dyŋ		
3607	Rupa	sit	dyŋ	dyŋ		
3608	Shergaon	sit	duŋ	duŋ		
#
3609	Khispi	six	ʨʰup	ʨʰup		
3610	Duhumbi	six	ʨʰup ~ ʨʰuk	ʨʰup 	 ʨʰuk	Variants
3611	Khoina	six	ʨʰyk	ʨʰyk		
3612	Jerigaon	six	ʨʰyk	ʨʰyk		
3613	Khoitam	six	ʨʰyk	ʨʰyk		
3614	Rahung	six	ʨʰyk	ʨʰyk		
3615	Rupa	six	kʰyt	kʰyt		
3616	Shergaon	six	ʨʰuk	ʨʰuk		
#
3617	Khispi	skin, bark	ɕa-kʰɔk	ɕa-kʰɔk		
3618	Duhumbi	skin, bark	ɕa-kʰɔk	ɕa-kʰɔk		
3619	Khoina	skin, bark	ʂ-kʰuk	ʂ-kʰuk		
3620	Jerigaon	skin, bark	s-kuk ~ s-kʰuk	s-kuk 	 s-kʰuk	Variants
3621	Khoitam	skin, bark	sə-kuk ~ s-kuk	sə-kuk 	 s-kuk	Variants
3622	Rahung	skin, bark	s-kuk ~ s-kʰuk	s-kuk 	 s-kʰuk	Variants
3623	Rupa	skin, bark	s-kuk	s-kuk		
3624	Shergaon	skin, bark	s-kuk	s-kuk		
#
3625	Khispi	sky	na-mu ~ na-mɔː	na-mu 	 na-mɔː	Variants
3626	Duhumbi	sky	na-mu	na-mu		
3627	Khoina	sky	na-myː	na-myː		
3628	Jerigaon	sky	nə-myː	nə-myː		
3629	Khoitam	sky	nə-myː	nə-myː		
3630	Rahung	sky	nə-myː	nə-myː		
3631	Rupa	sky	nə-myː	nə-myː		
3632	Shergaon	sky	ni-miː	ni-miː		
#
3633	Khispi	sleep	bin	bin		
3634	Duhumbi	sleep	bin	bin		
3635	Khoina	sleep	ʣiŋ	ʣiŋ		
3636	Jerigaon	sleep	ʥiŋ	ʥiŋ		
3637	Khoitam	sleep	ʥiŋ	ʥiŋ		
3638	Rahung	sleep	ʥiŋ	ʥiŋ		
3639	Rupa	sleep	ʣiŋ	ʣiŋ		
3640	Shergaon	sleep	ʣiŋ	ʣiŋ		
#
3641	Khispi	slowly	haɕ-ta	haɕ-ta		
3642	Duhumbi	slowly	has-ta	has-ta		
3643	Khoina	slowly	nɐ̃-du	nɐ̃-du		
3644	Jerigaon	slowly	a-nɐ̃-du	a-nɐ̃-du		
3645	Khoitam	slowly	a-nɔ̃-du	a-nɔ̃-du		
3646	Rahung	slowly	nɔ̃-du	nɔ̃-du		
3647	Rupa	slowly	(a-) nɔ̃-du	nɔ̃-du		
3648	Shergaon	slowly	a-nɔ̃-du	a-nɔ̃-du		
#
3649	Khispi	small1	ʥɛn-	ʥɛn-		
3650	Duhumbi	small1	ʥɛn-	ʥɛn-		
3651	Khoina	small1	a-ʣɐ̃ː-du	a-ʣɐ̃ː-du		
3652	Jerigaon	small1	a-ʨɐ̃ː(n)	a-ʨɐ̃ː		
3653	Khoitam	small1	a-ʥan-du	a-ʥan-du		
3654	Rahung	small1	ʨɔ̃ː(n)-du	ʨɔ̃ː-du		
3655	Rupa	small1	a-tɕan-du ~ a-ʦan-du	a-tɕan-du 	 a-ʦan-du	Variants
3656	Shergaon	small1	a-tɕan-du	a-tɕan-du		
#
3657	Khispi	small2	ɕa-da	ɕa-da		
3660	Jerigaon	small2	a-duː-du	a-duː-du		
3662	Rahung	small2	a-duː	a-duː		
#
3665	Khispi	smell (n)	ɕis	ɕis		
3666	Duhumbi	smell (n)	ɕis	ɕis		
3671	Rupa	smell (n)	sĩ	sĩ		
#
3673	Khispi	smell1 (vi)	ham	ham		
3674	Duhumbi	smell1 (vi)	ham	ham		
3675	Khoina	smell1 (vi)	nan	nan		
3676	Jerigaon	smell1 (vi)	nan	nan		
#
3684	Jerigaon	smell2 (vi)	niː	niː		
3685	Khoitam	smell2 (vi)	niː	niː		
3686	Rahung	smell2 (vi)	niː	niː		
3687	Rupa	smell2 (vi)	ɲiŋ	ɲiŋ		
3688	Shergaon	smell2 (vi)	ɲiŋ	ɲiŋ		
#
3689	Khispi	smoke	bu-kʰu	bu-kʰu		
3690	Duhumbi	smoke	bu-kʰu	bu-kʰu		
3691	Khoina	smoke	ba-kʰyː	ba-kʰyː		
3692	Jerigaon	smoke	ba-kʰyː	ba-kʰyː		
3693	Khoitam	smoke	ba-kʰyː	ba-kʰyː		
3694	Rahung	smoke	ba-kʰyː	ba-kʰyː		
3695	Rupa	smoke	ba-kʰyː	ba-kʰyː		
3696	Shergaon	smoke	ba-kʰyː	ba-kʰyː		
#
3699	Khoina	snake	bə-ʨʰan	bə-ʨʰan		
3700	Jerigaon	snake	pʰ-ʨʰɛn	pʰ-ʨʰɛn		
3701	Khoitam	snake	pʰ-ʨʰam	pʰ-ʨʰam		
3702	Rahung	snake	pʰ-ʨʰam	pʰ-ʨʰam		
3703	Rupa	snake	bə-cʰam ~ bə-ʨʰam	bə-cʰam 	 bə-ʨʰam	Variants
3704	Shergaon	snake	pʰ-ʨʰam	pʰ-ʨʰam		
#
3706	Duhumbi	snatch away	kʰɔw	kʰɔw		
3711	Rupa	snatch away	kʰaw	kʰaw		
#
3713	Khispi	snow	nam-ʑu	nam-ʑu		
3714	Duhumbi	snow	nam-ʑu	nam-ʑu		
3715	Khoina	snow	na-jyː	na-jyː		
3716	Jerigaon	snow	nə-jyː	nə-jyː		
3717	Khoitam	snow	nə-jyː	nə-jyː		
3718	Rahung	snow	nə-jyː	nə-jyː		
3719	Rupa	snow	ny-jyː	ny-jyː		
3720	Shergaon	snow	ni-jiː	ni-jiː		
#
3722	Duhumbi	soda ash	kʰa-ri	kʰa-ri		
3723	Khoina	soda ash	kʰa-riː	kʰa-riː		
3726	Rahung	soda ash	kʰ-riː	kʰ-riː		
3727	Rupa	soda ash	kʰ-riː	kʰ-riː		
#
3731	Khoina	soft / smooth	a-duŋ-du	a-duŋ-du		
3732	Jerigaon	soft / smooth	a-duŋ-du	a-duŋ-du		
3733	Khoitam	soft / smooth	a-duŋ-du	a-duŋ-du		
3734	Rahung	soft / smooth	a-duŋ-du	a-duŋ-du		
3735	Rupa	soft / smooth	a-duŋ-du	a-duŋ-du		
3736	Shergaon	soft / smooth	a-duŋ-du	a-duŋ-du		
#
3737	Khispi	soil, earth	sa	sa		
3738	Duhumbi	soil, earth	sa	sa		
3739	Khoina	soil, earth	sɐ	sɐ		
3740	Jerigaon	soil, earth	sɐ	sɐ		
3741	Khoitam	soil, earth	sɔ	sɔ		
3742	Rahung	soil, earth	sɔ	sɔ		
3743	Rupa	soil, earth	sɔ	sɔ		
3744	Shergaon	soil, earth	so	so		
#
3745	Khispi	son	dak-da	dak-da		
3746	Duhumbi	son	u-dá̰ˀ	u-dá̰ˀ		
3747	Khoina	son	a-du	a-du		
3748	Jerigaon	son	a-du	a-du		
3749	Khoitam	son	a-du	a-du		
3750	Rahung	son	a-du	a-du		
3751	Rupa	son	du	du		
3752	Shergaon	son	a-du	a-du		
#
3753	Khispi	son-in-law	a-ʨʰun	a-ʨʰun		
3754	Duhumbi	son-in-law	a-ʨʰyn	a-ʨʰyn		
3755	Khoina	son-in-law	a-ʦʰyː	a-ʦʰyː		
3756	Jerigaon	son-in-law	a-ʨʰyː	a-ʨʰyː		
3757	Khoitam	son-in-law	a-ʨʰyː	a-ʨʰyː		
3758	Rahung	son-in-law	a-ʨʰyː	a-ʨʰyː		
3759	Rupa	son-in-law	a-ʦʰyː ~ a-ʨʰyː	a-ʦʰyː 	 a-ʨʰyː	Variants
3760	Shergaon	son-in-law	a-ʨʰiː	a-ʨʰiː		
#
3761	Khispi	song1	lu	lu		
3762	Duhumbi	song1	lu	lu		
3765	Khoitam	song1	hũ	hũ		
3766	Rahung	song1	hũ	hũ		
3767	Rupa	song1	hũ	hũ		
3768	Shergaon	song1	hɔ	hɔ		
#
3769	Khispi	song2	bɔː	bɔː		
3770	Duhumbi	song2	brɔː	brɔː		
3774	Rahung	song2	broː	broː		
3775	Rupa	song2	broː	broː		
#
3777	Khispi	soup, liquid, broth, juice	ɔ-kʰaw	ɔ-kʰaw		
3778	Duhumbi	soup, liquid, broth, juice	ɔ-kʰɔw	ɔ-kʰɔw		
3779	Khoina	soup, liquid, broth, juice	daŋ a-kʰɔː	daŋ a-kʰɔː		
3781	Khoitam	soup, liquid, broth, juice	a-kʰoː	a-kʰoː		
3783	Rupa	soup, liquid, broth, juice	a-kʰoː ~ ɔ-kʰoː	a-kʰoː 	 ɔ-kʰoː	Variants
#
3785	Khispi	sour	ʨum-pa	ʨum-pa		
3786	Duhumbi	sour	ʨum-pa ~ ʨur-pu	ʨum-pa 	 ʨur-pu	Variants
3787	Khoina	sour	ba-ʨʰɛ̃ː	ba-ʨʰɛ̃ː		
3788	Jerigaon	sour	ʨʰɛ̃ĩ-ba ~ ʨʰɛ̃ĩ-kʰɛn	ʨʰɛ̃ĩ-ba 	 ʨʰɛ̃ĩ-kʰɛn	Variants
3789	Khoitam	sour	ʨʰĩː-kʰan ~ ʨʰĩː-tĩ	ʨʰĩː-kʰan 	 ʨʰĩː-tĩ	Variants
3790	Rahung	sour	ʨʰĩː-ba ~ ʨʰĩː-kʰɛn	ʨʰĩː-ba 	 ʨʰĩː-kʰɛn	Variants
3791	Rupa	sour	kʰɛ̃ː-baˀ ~ kʰɛ̃ː-ti	kʰɛ̃ː-baˀ 	 kʰɛ̃ː-ti	Variants
3792	Shergaon	sour	a-kʰɛ̃ː	a-kʰɛ̃ː		
#
3793	Khispi	sow, broadcast1	pʰus	pʰus		
3794	Duhumbi	sow, broadcast1	pʰus	pʰus		
3795	Khoina	sow, broadcast1	pʰik	pʰik		
3797	Khoitam	sow, broadcast1	pʰik	pʰik		
3799	Rupa	sow, broadcast1	pʰik	pʰik		
#
3802	Duhumbi	sow, broadcast2	mɛr	mɛr		
3803	Khoina	sow, broadcast2	xɛˀ	xɛˀ		
3805	Khoitam	sow, broadcast2	heˀ	heˀ		
3806	Rahung	sow, broadcast2	heˀ	heˀ		
3807	Rupa	sow, broadcast2	heˀ	heˀ		
#
3809	Khispi	soybean	ɕa-ʥɔk	ɕa-ʥɔk		
3810	Duhumbi	soybean	ɕa-ʥɔk	ɕa-ʥɔk		
3811	Khoina	soybean	ʂy-juk	ʂy-juk		
3812	Jerigaon	soybean	sy-juk ~ ɕ-uk	sy-juk 	 ɕ-uk	Variants
3813	Khoitam	soybean	s-uk	s-uk		
3814	Rahung	soybean	s-uk	s-uk		
3815	Rupa	soybean	sy-juk	sy-juk		
3816	Shergaon	soybean	s-uk	s-uk		
#
3817	Khispi	sparrow	dak-ʨʰi-liŋ	dak-ʨʰi-liŋ		
3818	Duhumbi	sparrow	dak-ʨʰi-liŋ	dak-ʨʰi-liŋ		
3820	Jerigaon	sparrow	hu-ʥiŋ	hu-ʥiŋ		
3821	Khoitam	sparrow	ʨɔm-ʨə-rɛʰ	ʨɔm-ʨə-rɛʰ		
3822	Rahung	sparrow	ʨam-ʨə-rɛʰ	ʨam-ʨə-rɛʰ		
3823	Rupa	sparrow	bə-ʦə-lɔː	bə-ʦə-lɔː		
3824	Shergaon	sparrow	ʨi-plɔː	ʨi-plɔː		
#
3826	Duhumbi	speak	haw	haw		
3827	Khoina	speak	gɐ̃ː	gɐ̃ː		
3828	Jerigaon	speak	gɐ̃ː	gɐ̃ː		
3830	Rahung	speak	steː gɔ̃ː	steː gɔ̃ː		
3831	Rupa	speak	steː gɔ̃ː	steː gɔ̃ː		
3832	Shergaon	speak	gɔ̃ː	gɔ̃ː		
#
3834	Duhumbi	spear	kʰɛj-ʥɔŋ	kʰɛj-ʥɔŋ		
3836	Jerigaon	spear	ʥɔŋ	ʥɔŋ		
3837	Khoitam	spear	ʥɔŋ	ʥɔŋ		
3838	Rahung	spear	ʥɔŋ	ʥɔŋ		
3839	Rupa	spear	ʥɔŋ	ʥɔŋ		
3840	Shergaon	spear	ʥɔŋ	ʥɔŋ		
#
3841	Khispi	spicy, pungent	jej-ba	jej-ba		
3842	Duhumbi	spicy, pungent	jɛj-ba	jɛj-ba		
3843	Khoina	spicy, pungent	jɐ-di	jɐ-di		
3844	Jerigaon	spicy, pungent	hɐ	hɐ		
3845	Khoitam	spicy, pungent	hɔ	hɔ		
3846	Rahung	spicy, pungent	hɔ-ba	hɔ-ba		
#
3849	Khispi	spider	(pʰu) saŋ-gɔm-pa ~ saŋ-kɔː-pa	saŋ-gɔm-pa 	 saŋ-kɔː-pa	Variants
3850	Duhumbi	spider	(pʰu) saŋ-gom-bu ~ (pʰu) aŋ-zɔm	saŋ-gom-bu 	  aŋ-zɔm	Variants
3851	Khoina	spider	ga-pøː	ga-pøː		
